contig,CLEAN_DAY0_DO_0_ENV_CELL_CONTROL_NONE,DAY7_DO_0_12C_CELL_ENRICHED_10,DAY7_DO_0_12C_CELL_ENRICHED_6,DAY7_DO_0_12C_CELL_ENRICHED_7,DAY7_DO_0_12C_CELL_ENRICHED_8,DAY7_DO_0_12C_CELL_ENRICHED_9,DAY7_DO_0_13C_CELL_ENRICHED_5,DAY7_DO_0_13C_CELL_ENRICHED_6,DAY7_DO_0_13C_CELL_ENRICHED_7,DAY7_DO_0_13C_CELL_ENRICHED_8,DAY7_DO_0_13C_CELL_ENRICHED_9
day0_DO_0_env_virus_control_000000020191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000020192,1.7125199362041468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000020193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000020194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000020195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000020196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000020197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000020198,0.0,0.0,0.0,0.0,0.0,0.1284083703233988,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000020199,1.2611866092144517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000020201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000020202,0.1236467236467236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000020203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000020204,0.0,0.2841549295774648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000020205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000020206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000020208,0.0,0.0,0.0,0.0,0.0,0.0967314487632508,0.0,0.0,0.0,0.5803886925795053,0.0
day0_DO_0_env_virus_control_000000020210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000020211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000020212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day0_DO_0_env_virus_control_000000020214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000003,0.0,0.4262967430639324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000006,0.0,0.170363378952336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000008,0.0862179487179487,0.4009615384615385,0.0,0.0,0.0,0.8804487179487179,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000011,0.109947946790052,0.2138230190861769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000023,0.0,0.2312543107695339,0.0,0.0,0.0,1.2089861070056165,0.0,0.0,0.0,0.5222189378263868,0.0
day7_DO_0_12C_virus_enriched_000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000026,0.6741310160427807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000033,3.4109767441860463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000037,2.149790588814979,0.0,0.0,0.0,0.0,0.0,0.0,0.4316334072431633,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000040,0.0,0.048780487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000048,0.0045641259698767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2229086229086229,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000053,0.0,0.4708279958076161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000056,0.0489116517285531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000059,0.0,0.6963849535906205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000065,3.796123108314912,3.192144193164428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7944227172249618
day7_DO_0_12C_virus_enriched_000000000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000073,0.0,0.0,0.4076130330684618,0.0,0.0,0.0,0.0,1.312502168708144,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000074,0.0,4.152895752895753,0.0,0.0,0.0,0.3749034749034749,0.0,0.0,0.0,0.0,2.1297297297297297
day7_DO_0_12C_virus_enriched_000000000076,0.0,0.8770548738133828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4463996295438759
day7_DO_0_12C_virus_enriched_000000000077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000078,0.0,0.161878159084863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000079,0.2630668051228799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000082,0.0,1.0527497194163862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000084,0.0,2.579906904577192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2672614429790535
day7_DO_0_12C_virus_enriched_000000000089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000094,1.2181845149807178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000103,0.0,0.4703912952500523,0.0,0.0,0.0,1.0919299714026645,0.0,0.0,0.0,1.3486084955011508,0.0
day7_DO_0_12C_virus_enriched_000000000106,16.18205377389051,0.0,0.0,0.5014577259475219,0.0,0.0,0.0,3.1567865241334627,1.4195011337868482,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000110,11.807700917841952,9.87396462950526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.856167450190284
day7_DO_0_12C_virus_enriched_000000000112,0.0,0.0454878943506969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000118,0.0,1.063004846526656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0401569351488575
day7_DO_0_12C_virus_enriched_000000000120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000130,0.0,1.5713094245204338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000134,138.29883810999226,0.9879163439194424,0.0140975987606506,0.9295636457526464,23.4297960237542,0.8032016524657888,0.7089594629486187,3.2619158275238838,27.69718564420346,5.424012393493416,0.2017557449005938
day7_DO_0_12C_virus_enriched_000000000135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000136,1.4511307512347285,41.442292695606966,0.0,0.0,0.0,0.7646217832076944,0.0,0.0,0.0,0.3602807382375877,44.93800363919937
day7_DO_0_12C_virus_enriched_000000000137,0.0,2.378057980385817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4454143765491971
day7_DO_0_12C_virus_enriched_000000000139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000140,0.2696981575852606,22.8937671501372,1.0254802038416306,0.0,0.0,0.0,0.0,0.0,0.0,0.0572324578596628,24.637397099176795
day7_DO_0_12C_virus_enriched_000000000141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000157,0.0,0.1131237183868762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000161,0.0,0.2527675276752767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000175,0.3088274751811108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000177,0.0,1.7383912712509515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201309725927722,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000184,0.0,0.7580246913580246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000187,0.4198433420365535,0.0,0.0,0.0,0.2007832898172323,0.0,0.0,0.0,0.0,0.2310704960835509,0.0
day7_DO_0_12C_virus_enriched_000000000191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000201,13.176194205168365,0.0,0.0,0.0,2.5642129992169145,0.4729835552075176,0.0,0.0,0.4291307752545027,2.6511354737666406,0.0
day7_DO_0_12C_virus_enriched_000000000203,0.1351623966108533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000205,2.649875198547765,0.0,0.0,0.0,0.0,0.0,0.0,0.3517131835715906,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000206,0.0,0.1111550632911392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000207,37.32848935451166,0.0,0.0,0.0,4.62757688408246,0.0131801284217641,0.0,0.0,5.758026360256843,2.041906049340993,0.0
day7_DO_0_12C_virus_enriched_000000000208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000211,0.1529251700680272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000212,0.7077154120518115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000214,0.0,1.128195682605172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0304280556988138
day7_DO_0_12C_virus_enriched_000000000215,0.0,3.671540156218706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000220,0.1977989069401811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000222,0.3663551401869159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000223,0.0,0.0954773869346733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000229,0.0,2.963142218912881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5491437081161579
day7_DO_0_12C_virus_enriched_000000000231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000232,0.0,0.092755845151399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000236,0.0,0.7463503649635036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000239,6.912165426611267,0.0,0.0,0.0,0.0,0.0,0.0,0.4663252488163107,0.3699874383998454,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000241,1.3883847549909256,19.847348255696712,0.0,0.0,0.0,7.000604960677556,0.0,0.0,0.0,2.9038112522686026,18.145795523290985
day7_DO_0_12C_virus_enriched_000000000242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000252,0.1035948975647468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000256,5.8677147239263805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000257,0.0,0.3120983514948309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000259,1.6224213970692845,0.0,0.0,0.0,0.966140275999431,0.0038412291933418,0.0,0.0,0.0422535211267605,0.9300042680324372,0.0
day7_DO_0_12C_virus_enriched_000000000263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000265,1.5182872435325605,0.0,0.0,0.0,0.0993160868272375,0.0,0.0,0.0,0.0567945286946179,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000269,0.0,1.105263157894737,0.0,0.0,0.0,0.2241486068111455,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000274,0.0,3.02904598265423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4072983145148093
day7_DO_0_12C_virus_enriched_000000000275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000276,0.0,0.1174984596426371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000277,1.047022815804118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000281,0.1342405296064729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000282,0.0570538304501987,0.0,0.0,0.0,0.0,0.6918448479638981,0.0,0.0,0.0,1.4538519394004512,0.0
day7_DO_0_12C_virus_enriched_000000000283,0.0,0.6450507266246229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_12C_virus_enriched_000000000284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
